date,hospital_id,ward_code,base_beds,effective_capacity,occupancy,overflow,admissions,discharges,staffing_index,avg_wait_minutes,admission_rate_per_bed,discharge_rate_per_bed,occupancy_rate
2025-01-06,1,ED,30,34,34,26,56,34,1.003,198,1.867,1.133,1.0
2025-01-07,1,ED,30,34,34,51,76,29,0.993,292,2.533,0.967,1.0
2025-01-08,1,ED,30,34,34,38,66,32,1.046,311,2.2,1.067,1.0
2025-01-09,1,ED,30,34,34,36,64,32,1.045,269,2.133,1.067,1.0
2025-01-10,1,ED,30,34,34,42,67,29,0.981,353,2.233,0.967,1.0
2025-01-11,1,ED,30,34,34,33,59,30,0.929,239,1.967,1.0,1.0
2025-01-12,1,ED,30,34,34,43,73,34,0.94,330,2.433,1.133,1.0
2025-01-13,1,ED,30,34,34,28,58,34,0.97,315,1.933,1.133,1.0
2025-01-14,1,ED,30,34,34,43,72,33,1.002,265,2.4,1.1,1.0
2025-01-15,1,ED,30,34,34,55,81,30,0.99,254,2.7,1.0,1.0
2025-01-16,1,ED,30,34,34,23,52,33,0.98,261,1.733,1.1,1.0
2025-01-17,1,ED,30,34,34,52,78,30,1.03,279,2.6,1.0,1.0
2025-01-18,1,ED,30,34,34,29,58,33,0.927,239,1.933,1.1,1.0
2025-01-19,1,ED,30,34,34,29,57,32,0.97,238,1.9,1.067,1.0
2025-01-20,1,ED,30,34,34,39,64,29,1.01,263,2.133,0.967,1.0
2025-01-21,1,ED,30,34,34,55,83,32,0.945,405,2.767,1.067,1.0
2025-01-22,1,ED,30,34,34,46,68,26,1.011,317,2.267,0.867,1.0
2025-01-23,1,ED,30,34,34,32,60,32,1.015,257,2.0,1.067,1.0
2025-01-24,1,ED,30,34,34,37,63,30,1.018,321,2.1,1.0,1.0
2025-01-25,1,ED,30,34,34,39,64,29,0.904,401,2.133,0.967,1.0
2025-01-26,1,ED,30,34,34,34,61,31,0.933,228,2.033,1.033,1.0
2025-01-27,1,ED,30,34,34,40,67,31,1.006,266,2.233,1.033,1.0
2025-01-28,1,ED,30,34,34,43,69,30,1.031,259,2.3,1.0,1.0
2025-01-29,1,ED,30,34,34,52,80,32,1.006,342,2.667,1.067,1.0
2025-01-30,1,ED,30,34,34,29,56,31,0.989,184,1.867,1.033,1.0
2025-01-31,1,ED,30,34,34,34,55,25,0.993,290,1.833,0.833,1.0
2025-02-01,1,ED,30,34,34,42,65,27,0.988,249,2.167,0.9,1.0
2025-02-02,1,ED,30,34,34,45,73,32,0.907,347,2.433,1.067,1.0
2025-02-03,1,ED,30,34,34,43,69,30,1.003,285,2.3,1.0,1.0
2025-02-04,1,ED,30,34,34,36,66,34,1.019,255,2.2,1.133,1.0
2025-02-05,1,ED,30,34,34,26,52,30,0.971,255,1.733,1.0,1.0
2025-02-06,1,ED,30,34,34,61,87,30,0.932,367,2.9,1.0,1.0
2025-02-07,1,ED,30,34,34,48,76,32,1.018,323,2.533,1.067,1.0
2025-02-08,1,ED,30,34,34,41,69,32,0.91,321,2.3,1.067,1.0
2025-02-09,1,ED,30,34,34,53,77,28,0.959,312,2.567,0.933,1.0
2025-02-10,1,ED,30,34,34,21,48,31,0.971,246,1.6,1.033,1.0
2025-02-11,1,ED,30,34,34,17,44,31,1.001,206,1.467,1.033,1.0
2025-02-12,1,ED,30,34,34,34,63,33,1.011,313,2.1,1.1,1.0
2025-02-13,1,ED,30,34,34,44,67,27,1.031,317,2.233,0.9,1.0
2025-02-14,1,ED,30,34,34,48,74,30,0.985,279,2.467,1.0,1.0
2025-02-15,1,ED,30,34,34,32,55,27,0.932,295,1.833,0.9,1.0
2025-02-16,1,ED,30,34,34,41,71,34,0.955,296,2.367,1.133,1.0
2025-02-17,1,ED,30,34,34,68,94,30,1.06,370,3.133,1.0,1.0
2025-02-18,1,ED,30,34,34,64,85,25,0.946,423,2.833,0.833,1.0
2025-02-19,1,ED,30,34,34,33,63,34,0.995,267,2.1,1.133,1.0
2025-02-20,1,ED,30,34,34,44,70,30,0.946,272,2.333,1.0,1.0
2025-02-21,1,ED,30,34,34,59,88,33,1.08,363,2.933,1.1,1.0
2025-02-22,1,ED,30,34,34,30,49,23,0.959,310,1.633,0.767,1.0
2025-02-23,1,ED,30,34,34,63,89,30,0.935,373,2.967,1.0,1.0
2025-02-24,1,ED,30,34,34,38,66,32,0.961,274,2.2,1.067,1.0
2025-02-25,1,ED,30,34,34,14,41,31,1.006,144,1.367,1.033,1.0
2025-02-26,1,ED,30,34,34,38,67,33,0.961,252,2.233,1.1,1.0
2025-02-27,1,ED,30,34,34,52,78,30,1.013,323,2.6,1.0,1.0
2025-02-28,1,ED,30,34,34,33,55,26,1.027,239,1.833,0.867,1.0
2025-03-01,1,ED,30,34,34,25,52,31,0.945,171,1.733,1.033,1.0
2025-03-02,1,ED,30,34,34,12,41,33,0.905,179,1.367,1.1,1.0
2025-03-03,1,ED,30,34,34,15,42,31,1.002,213,1.4,1.033,1.0
2025-03-04,1,ED,30,34,34,38,68,34,0.976,329,2.267,1.133,1.0
2025-03-05,1,ED,30,34,34,22,50,32,1.024,255,1.667,1.067,1.0
2025-03-06,1,ED,30,34,34,43,71,32,0.965,290,2.367,1.067,1.0
2025-03-07,1,ED,30,34,34,38,64,30,0.942,306,2.133,1.0,1.0
2025-03-08,1,ED,30,34,34,26,56,34,0.971,208,1.867,1.133,1.0
2025-03-09,1,ED,30,34,34,26,48,26,0.963,273,1.6,0.867,1.0
2025-03-10,1,ED,30,34,34,29,50,25,0.975,250,1.667,0.833,1.0
2025-03-11,1,ED,30,34,34,30,55,29,1.012,273,1.833,0.967,1.0
2025-03-12,1,ED,30,34,34,23,51,32,0.986,207,1.7,1.067,1.0
2025-03-13,1,ED,30,34,34,40,65,29,0.985,262,2.167,0.967,1.0
2025-03-14,1,ED,30,34,34,38,65,31,0.993,309,2.167,1.033,1.0
2025-03-15,1,ED,30,34,34,20,45,29,0.949,239,1.5,0.967,1.0
2025-03-16,1,ED,30,34,34,37,64,31,0.952,218,2.133,1.033,1.0
2025-03-17,1,ED,30,34,34,44,72,32,0.993,340,2.4,1.067,1.0
2025-03-18,1,ED,30,34,34,52,76,28,1.035,344,2.533,0.933,1.0
2025-03-19,1,ED,30,34,34,39,69,34,0.951,312,2.3,1.133,1.0
2025-03-20,1,ED,30,34,34,32,56,28,1.003,272,1.867,0.933,1.0
2025-03-21,1,ED,30,34,34,58,76,22,0.969,369,2.533,0.733,1.0
2025-03-22,1,ED,30,34,34,25,55,34,0.948,305,1.833,1.133,1.0
2025-03-23,1,ED,30,34,34,32,61,33,0.927,301,2.033,1.1,1.0
2025-03-24,1,ED,30,34,34,19,45,30,0.985,185,1.5,1.0,1.0
2025-03-25,1,ED,30,34,34,40,63,27,1.009,304,2.1,0.9,1.0
2025-03-26,1,ED,30,34,34,41,68,31,0.983,313,2.267,1.033,1.0
2025-03-27,1,ED,30,34,34,17,45,32,0.968,173,1.5,1.067,1.0
2025-03-28,1,ED,30,34,34,22,52,34,0.992,192,1.733,1.133,1.0
2025-03-29,1,ED,30,34,34,33,57,28,0.964,219,1.9,0.933,1.0
2025-03-30,1,ED,30,34,34,18,48,34,0.958,198,1.6,1.133,1.0
2025-03-31,1,ED,30,34,34,31,55,28,1.045,236,1.833,0.933,1.0
2025-04-01,1,ED,30,34,34,43,70,31,0.962,297,2.333,1.033,1.0
2025-04-02,1,ED,30,34,34,26,51,29,1.035,213,1.7,0.967,1.0
2025-04-03,1,ED,30,34,34,26,52,30,0.948,262,1.733,1.0,1.0
2025-04-04,1,ED,30,34,34,23,51,32,1.008,233,1.7,1.067,1.0
2025-04-05,1,ED,30,34,34,11,37,30,0.899,137,1.233,1.0,1.0
2025-04-06,1,ED,30,34,34,34,59,29,0.952,289,1.967,0.967,1.0
2025-04-07,1,ED,30,34,34,33,55,26,0.994,218,1.833,0.867,1.0
2025-04-08,1,ED,30,34,34,15,39,28,0.962,196,1.3,0.933,1.0
2025-04-09,1,ED,30,34,34,16,40,28,0.986,164,1.333,0.933,1.0
2025-04-10,1,ED,30,34,34,43,73,34,1.031,266,2.433,1.133,1.0
2025-04-11,1,ED,30,34,34,35,61,30,1.012,279,2.033,1.0,1.0
2025-04-12,1,ED,30,34,34,29,48,23,0.949,228,1.6,0.767,1.0
2025-04-13,1,ED,30,34,34,38,64,30,0.979,285,2.133,1.0,1.0
2025-04-14,1,ED,30,34,34,31,57,30,0.979,264,1.9,1.0,1.0
2025-04-15,1,ED,30,34,34,34,64,34,1.0,266,2.133,1.133,1.0
2025-04-16,1,ED,30,34,34,36,62,30,1.037,233,2.067,1.0,1.0
2025-04-17,1,ED,30,34,34,30,56,30,1.035,210,1.867,1.0,1.0
2025-04-18,1,ED,30,34,34,30,54,28,0.996,250,1.8,0.933,1.0
2025-04-19,1,ED,30,34,34,16,44,32,0.944,268,1.467,1.067,1.0
2025-04-20,1,ED,30,34,34,46,73,31,0.924,358,2.433,1.033,1.0
2025-04-21,1,ED,30,34,34,44,68,28,1.028,269,2.267,0.933,1.0
2025-04-22,1,ED,30,34,34,49,77,32,1.017,304,2.567,1.067,1.0
2025-04-23,1,ED,30,34,34,35,63,32,0.969,240,2.1,1.067,1.0
2025-04-24,1,ED,30,34,34,39,67,32,0.998,322,2.233,1.067,1.0
2025-04-25,1,ED,30,34,34,4,32,32,0.977,116,1.067,1.067,1.0
2025-04-26,1,ED,30,34,34,12,40,32,0.959,176,1.333,1.067,1.0
2025-04-27,1,ED,30,34,34,20,43,27,0.929,230,1.433,0.9,1.0
2025-04-28,1,ED,30,34,34,31,57,30,0.957,211,1.9,1.0,1.0
2025-04-29,1,ED,30,34,34,36,65,33,1.041,274,2.167,1.1,1.0
2025-04-30,1,ED,30,34,34,32,58,30,1.011,243,1.933,1.0,1.0
2025-05-01,1,ED,30,34,34,14,43,33,1.074,150,1.433,1.1,1.0
2025-05-02,1,ED,30,34,34,16,42,30,0.975,135,1.4,1.0,1.0
2025-05-03,1,ED,30,34,34,34,62,32,0.931,234,2.067,1.067,1.0
2025-05-04,1,ED,30,34,34,13,40,31,0.961,185,1.333,1.033,1.0
2025-05-05,1,ED,30,34,34,30,59,33,1.023,254,1.967,1.1,1.0
2025-05-06,1,ED,30,34,34,45,69,28,0.95,373,2.3,0.933,1.0
2025-05-07,1,ED,30,34,34,28,50,26,0.926,311,1.667,0.867,1.0
2025-05-08,1,ED,30,34,34,36,63,31,0.975,273,2.1,1.033,1.0
2025-05-09,1,ED,30,34,34,37,66,33,0.981,284,2.2,1.1,1.0
2025-05-10,1,ED,30,34,34,22,50,32,0.949,211,1.667,1.067,1.0
2025-05-11,1,ED,30,34,34,39,59,24,0.959,308,1.967,0.8,1.0
2025-05-12,1,ED,30,34,34,24,51,31,1.032,219,1.7,1.033,1.0
2025-05-13,1,ED,30,34,34,39,63,28,1.03,254,2.1,0.933,1.0
2025-05-14,1,ED,30,34,34,21,47,30,1.033,209,1.567,1.0,1.0
2025-05-15,1,ED,30,34,34,19,46,31,1.005,192,1.533,1.033,1.0
2025-05-16,1,ED,30,34,34,40,60,24,1.019,234,2.0,0.8,1.0
2025-05-17,1,ED,30,34,34,24,52,32,0.955,256,1.733,1.067,1.0
2025-05-18,1,ED,30,34,34,10,39,33,0.961,155,1.3,1.1,1.0
2025-05-19,1,ED,30,34,34,24,52,32,0.993,242,1.733,1.067,1.0
2025-05-20,1,ED,30,34,34,19,46,31,1.001,164,1.533,1.033,1.0
2025-05-21,1,ED,30,34,34,31,57,30,1.092,225,1.9,1.0,1.0
2025-05-22,1,ED,30,34,34,45,68,27,1.011,294,2.267,0.9,1.0
2025-05-23,1,ED,30,34,34,45,70,29,0.974,290,2.333,0.967,1.0
2025-05-24,1,ED,30,34,34,25,50,29,0.942,252,1.667,0.967,1.0
2025-05-25,1,ED,30,34,34,25,54,33,0.937,216,1.8,1.1,1.0
2025-05-26,1,ED,30,34,32,2,32,34,0.973,102,1.067,1.133,0.941
2025-05-27,1,ED,30,34,34,27,57,32,1.014,165,1.9,1.067,1.0
2025-05-28,1,ED,30,34,34,44,71,31,1.01,274,2.367,1.033,1.0
2025-05-29,1,ED,30,34,34,30,56,30,0.989,231,1.867,1.0,1.0
2025-05-30,1,ED,30,34,34,36,58,26,1.062,328,1.933,0.867,1.0
2025-05-31,1,ED,30,34,34,19,48,33,0.946,243,1.6,1.1,1.0
2025-06-01,1,ED,30,34,34,32,58,30,0.908,280,1.933,1.0,1.0
2025-06-02,1,ED,30,34,34,24,48,28,1.012,185,1.6,0.933,1.0
2025-06-03,1,ED,30,34,34,17,44,31,1.023,212,1.467,1.033,1.0
2025-06-04,1,ED,30,34,34,31,55,28,1.036,249,1.833,0.933,1.0
2025-06-05,1,ED,30,34,34,24,52,32,0.986,207,1.733,1.067,1.0
2025-06-06,1,ED,30,34,34,17,41,28,1.02,194,1.367,0.933,1.0
2025-06-07,1,ED,30,34,34,27,55,32,0.919,262,1.833,1.067,1.0
2025-06-08,1,ED,30,34,34,25,52,31,0.933,259,1.733,1.033,1.0
2025-06-09,1,ED,30,34,34,37,62,29,0.998,244,2.067,0.967,1.0
2025-06-10,1,ED,30,34,34,26,56,34,1.011,161,1.867,1.133,1.0
2025-06-11,1,ED,30,34,34,24,49,29,1.027,220,1.633,0.967,1.0
2025-06-12,1,ED,30,34,34,24,54,34,0.983,223,1.8,1.133,1.0
2025-06-13,1,ED,30,34,34,27,51,28,0.992,277,1.7,0.933,1.0
2025-06-14,1,ED,30,34,34,13,40,31,0.907,210,1.333,1.033,1.0
2025-06-15,1,ED,30,34,34,16,46,34,0.915,168,1.533,1.133,1.0
2025-06-16,1,ED,30,34,34,8,35,31,1.037,170,1.167,1.033,1.0
2025-06-17,1,ED,30,34,34,12,41,33,0.947,152,1.367,1.1,1.0
2025-06-18,1,ED,30,34,34,30,56,30,1.011,264,1.867,1.0,1.0
2025-06-19,1,ED,30,34,34,26,53,31,1.05,159,1.767,1.033,1.0
2025-06-20,1,ED,30,34,34,13,42,33,1.035,164,1.4,1.1,1.0
2025-06-21,1,ED,30,34,34,30,58,32,0.95,258,1.933,1.067,1.0
2025-06-22,1,ED,30,34,34,32,56,28,0.968,202,1.867,0.933,1.0
2025-06-23,1,ED,30,34,34,17,40,27,0.96,214,1.333,0.9,1.0
2025-06-24,1,ED,30,34,34,18,46,32,1.044,178,1.533,1.067,1.0
2025-06-25,1,ED,30,34,34,7,33,30,1.007,143,1.1,1.0,1.0
2025-06-26,1,ED,30,34,34,27,51,28,0.967,269,1.7,0.933,1.0
2025-06-27,1,ED,30,34,34,13,43,34,0.964,168,1.433,1.133,1.0
2025-06-28,1,ED,30,34,34,5,35,34,0.927,118,1.167,1.133,1.0
2025-06-29,1,ED,30,34,34,22,52,34,0.971,256,1.733,1.133,1.0
2025-06-30,1,ED,30,34,34,26,51,29,0.988,205,1.7,0.967,1.0
2025-07-01,1,ED,30,34,34,5,32,31,0.948,201,1.067,1.033,1.0
2025-07-02,1,ED,30,34,34,25,52,31,0.968,267,1.733,1.033,1.0
2025-07-03,1,ED,30,34,34,8,37,33,1.004,105,1.233,1.1,1.0
2025-07-04,1,ED,30,34,34,28,56,32,0.983,283,1.867,1.067,1.0
2025-07-05,1,ED,30,34,34,21,45,28,0.894,241,1.5,0.933,1.0
2025-07-06,1,ED,30,34,34,28,50,26,0.911,241,1.667,0.867,1.0
2025-07-07,1,ED,30,34,34,40,64,28,0.935,347,2.133,0.933,1.0
2025-07-08,1,ED,30,34,34,43,69,30,0.999,299,2.3,1.0,1.0
2025-07-09,1,ED,30,34,34,22,48,30,0.949,178,1.6,1.0,1.0
2025-07-10,1,ED,30,34,34,20,42,26,0.976,197,1.4,0.867,1.0
2025-07-11,1,ED,30,34,34,25,55,34,0.953,210,1.833,1.133,1.0
2025-07-12,1,ED,30,34,34,23,53,34,0.879,271,1.767,1.133,1.0
2025-07-13,1,ED,30,34,34,45,70,29,0.896,314,2.333,0.967,1.0
2025-07-14,1,ED,30,34,34,28,57,33,1.019,201,1.9,1.1,1.0
2025-07-15,1,ED,30,34,34,41,65,28,0.994,310,2.167,0.933,1.0
2025-07-16,1,ED,30,34,34,13,39,30,1.001,181,1.3,1.0,1.0
2025-07-17,1,ED,30,34,34,30,59,33,1.024,252,1.967,1.1,1.0
2025-07-18,1,ED,30,34,34,32,54,26,0.979,303,1.8,0.867,1.0
2025-07-19,1,ED,30,34,34,27,55,32,0.882,256,1.833,1.067,1.0
2025-07-20,1,ED,30,34,34,28,50,26,0.942,258,1.667,0.867,1.0
2025-07-21,1,ED,30,34,34,19,45,30,1.004,206,1.5,1.0,1.0
2025-07-22,1,ED,30,34,34,21,49,32,0.997,242,1.633,1.067,1.0
2025-07-23,1,ED,30,34,34,21,42,25,0.994,121,1.4,0.833,1.0
2025-07-24,1,ED,30,34,34,19,49,34,0.947,196,1.633,1.133,1.0
2025-07-25,1,ED,30,34,34,31,61,34,0.899,240,2.033,1.133,1.0
2025-07-26,1,ED,30,34,34,29,57,32,0.92,290,1.9,1.067,1.0
2025-07-27,1,ED,30,34,34,17,41,28,0.888,225,1.367,0.933,1.0
2025-07-28,1,ED,30,34,34,31,59,32,0.96,299,1.967,1.067,1.0
2025-07-29,1,ED,30,34,34,16,44,32,0.979,214,1.467,1.067,1.0
2025-07-30,1,ED,30,34,34,24,49,29,0.991,204,1.633,0.967,1.0
2025-07-31,1,ED,30,34,34,23,51,32,0.975,229,1.7,1.067,1.0
2025-08-01,1,ED,30,34,34,15,43,32,0.961,167,1.433,1.067,1.0
2025-08-02,1,ED,30,34,34,29,56,31,0.906,205,1.867,1.033,1.0
2025-08-03,1,ED,30,34,34,6,36,34,0.969,148,1.2,1.133,1.0
2025-08-04,1,ED,30,34,34,15,42,31,1.016,172,1.4,1.033,1.0
2025-08-05,1,ED,30,34,34,32,62,34,0.999,273,2.067,1.133,1.0
2025-08-06,1,ED,30,34,34,53,78,29,0.996,329,2.6,0.967,1.0
2025-08-07,1,ED,30,34,34,19,44,29,1.025,183,1.467,0.967,1.0
2025-08-08,1,ED,30,34,34,32,55,27,0.985,276,1.833,0.9,1.0
2025-08-09,1,ED,30,34,34,37,61,28,0.877,303,2.033,0.933,1.0
2025-08-10,1,ED,30,34,34,18,48,34,0.925,241,1.6,1.133,1.0
2025-08-11,1,ED,30,34,34,39,67,32,1.008,253,2.233,1.067,1.0
2025-08-12,1,ED,30,34,34,26,51,29,1.006,179,1.7,0.967,1.0
2025-08-13,1,ED,30,34,34,14,42,32,0.978,150,1.4,1.067,1.0
2025-08-14,1,ED,30,34,34,31,58,31,1.033,270,1.933,1.033,1.0
2025-08-15,1,ED,30,34,34,15,40,29,1.036,179,1.333,0.967,1.0
2025-08-16,1,ED,30,34,34,26,49,27,0.953,197,1.633,0.9,1.0
2025-08-17,1,ED,30,34,34,41,68,31,0.936,274,2.267,1.033,1.0
2025-08-18,1,ED,30,34,34,22,50,32,1.002,252,1.667,1.067,1.0
2025-08-19,1,ED,30,34,34,54,79,29,0.993,354,2.633,0.967,1.0
2025-08-20,1,ED,30,34,34,53,81,32,0.953,345,2.7,1.067,1.0
2025-08-21,1,ED,30,34,34,30,56,30,1.009,181,1.867,1.0,1.0
2025-08-22,1,ED,30,34,34,21,48,31,0.995,290,1.6,1.033,1.0
2025-08-23,1,ED,30,34,34,32,61,33,1.002,257,2.033,1.1,1.0
2025-08-24,1,ED,30,34,34,24,52,32,0.954,244,1.733,1.067,1.0
2025-08-25,1,ED,30,34,34,29,57,32,1.004,171,1.9,1.067,1.0
2025-08-26,1,ED,30,34,34,25,55,34,0.92,239,1.833,1.133,1.0
2025-08-27,1,ED,30,34,34,21,51,34,0.946,195,1.7,1.133,1.0
2025-08-28,1,ED,30,34,34,32,62,34,1.005,256,2.067,1.133,1.0
2025-08-29,1,ED,30,34,34,31,58,31,1.02,248,1.933,1.033,1.0
2025-08-30,1,ED,30,34,34,23,52,33,0.928,143,1.733,1.1,1.0
2025-08-31,1,ED,30,34,34,25,52,31,0.931,246,1.733,1.033,1.0
2025-09-01,1,ED,30,34,34,23,52,33,0.952,224,1.733,1.1,1.0
2025-09-02,1,ED,30,34,34,35,60,29,1.047,243,2.0,0.967,1.0
2025-09-03,1,ED,30,34,34,32,53,25,0.98,257,1.767,0.833,1.0
2025-09-04,1,ED,30,34,34,11,41,34,1.008,144,1.367,1.133,1.0
2025-09-05,1,ED,30,34,34,8,33,29,0.961,137,1.1,0.967,1.0
2025-09-06,1,ED,30,34,34,24,54,34,0.898,345,1.8,1.133,1.0
2025-09-07,1,ED,30,34,34,24,51,31,0.916,252,1.7,1.033,1.0
2025-09-08,1,ED,30,34,34,32,58,30,1.032,227,1.933,1.0,1.0
2025-09-09,1,ED,30,34,34,24,50,30,0.99,164,1.667,1.0,1.0
2025-09-10,1,ED,30,34,34,12,38,30,1.019,150,1.267,1.0,1.0
2025-09-11,1,ED,30,34,34,27,56,33,0.999,255,1.867,1.1,1.0
2025-09-12,1,ED,30,34,34,37,64,31,0.995,262,2.133,1.033,1.0
2025-09-13,1,ED,30,34,34,34,61,31,0.954,244,2.033,1.033,1.0
2025-09-14,1,ED,30,34,34,38,64,30,0.94,262,2.133,1.0,1.0
2025-09-15,1,ED,30,34,34,24,54,34,1.035,249,1.8,1.133,1.0
2025-09-16,1,ED,30,34,34,17,47,34,0.996,218,1.567,1.133,1.0
2025-09-17,1,ED,30,34,34,33,58,29,1.042,251,1.933,0.967,1.0
2025-09-18,1,ED,30,34,34,22,48,30,1.027,188,1.6,1.0,1.0
2025-09-19,1,ED,30,34,34,18,44,30,1.067,162,1.467,1.0,1.0
2025-09-20,1,ED,30,34,34,33,58,29,0.951,311,1.933,0.967,1.0
2025-09-21,1,ED,30,34,34,26,55,33,0.917,229,1.833,1.1,1.0
2025-09-22,1,ED,30,34,34,14,41,31,1.007,173,1.367,1.033,1.0
2025-09-23,1,ED,30,34,34,25,54,33,1.04,210,1.8,1.1,1.0
2025-09-24,1,ED,30,34,34,31,56,29,1.023,231,1.867,0.967,1.0
2025-09-25,1,ED,30,34,34,47,72,29,1.025,297,2.4,0.967,1.0
2025-09-26,1,ED,30,34,34,39,63,28,0.995,245,2.1,0.933,1.0
2025-09-27,1,ED,30,34,34,39,66,31,0.95,297,2.2,1.033,1.0
2025-09-28,1,ED,30,34,34,45,71,30,0.927,286,2.367,1.0,1.0
2025-09-29,1,ED,30,34,34,12,40,32,1.036,189,1.333,1.067,1.0
2025-09-30,1,ED,30,34,34,25,47,26,1.009,224,1.567,0.867,1.0
2025-10-01,1,ED,30,34,34,24,50,30,0.988,201,1.667,1.0,1.0
2025-10-02,1,ED,30,34,34,29,55,30,1.049,191,1.833,1.0,1.0
2025-10-03,1,ED,30,34,34,11,38,31,1.012,225,1.267,1.033,1.0
2025-10-04,1,ED,30,34,34,43,67,28,0.947,294,2.233,0.933,1.0
2025-10-05,1,ED,30,34,34,26,50,28,0.993,199,1.667,0.933,1.0
2025-10-06,1,ED,30,34,34,34,60,30,0.994,269,2.0,1.0,1.0
2025-10-07,1,ED,30,34,34,27,52,29,0.958,199,1.733,0.967,1.0
2025-10-08,1,ED,30,34,34,23,51,32,1.026,171,1.7,1.067,1.0
2025-10-09,1,ED,30,34,34,12,40,32,0.97,182,1.333,1.067,1.0
2025-10-10,1,ED,30,34,34,26,54,32,0.976,207,1.8,1.067,1.0
2025-10-11,1,ED,30,34,34,26,52,30,0.993,218,1.733,1.0,1.0
2025-10-12,1,ED,30,34,34,15,43,32,0.87,193,1.433,1.067,1.0
2025-10-13,1,ED,30,34,34,26,47,25,1.004,209,1.567,0.833,1.0
2025-10-14,1,ED,30,34,34,37,65,32,1.032,312,2.167,1.067,1.0
2025-10-15,1,ED,30,34,34,31,56,29,0.98,271,1.867,0.967,1.0
2025-10-16,1,ED,30,34,34,27,51,28,1.009,236,1.7,0.933,1.0
2025-10-17,1,ED,30,34,34,22,52,34,1.009,177,1.733,1.133,1.0
2025-10-18,1,ED,30,34,34,29,52,27,0.939,232,1.733,0.9,1.0
2025-10-19,1,ED,30,34,34,40,64,28,0.971,260,2.133,0.933,1.0
2025-10-20,1,ED,30,34,34,25,51,30,1.001,196,1.7,1.0,1.0
2025-10-21,1,ED,30,34,34,32,53,25,0.999,230,1.767,0.833,1.0
2025-10-22,1,ED,30,34,34,6,33,31,1.02,96,1.1,1.033,1.0
2025-10-23,1,ED,30,34,34,25,54,33,0.995,181,1.8,1.1,1.0
2025-10-24,1,ED,30,34,34,23,53,34,1.0,242,1.767,1.133,1.0
2025-10-25,1,ED,30,34,34,29,52,27,0.899,257,1.733,0.9,1.0
2025-10-26,1,ED,30,34,34,29,59,34,0.974,265,1.967,1.133,1.0
2022-10-28,1,ICU,20,23,21,1,13,7,1.033,47,0.65,0.35,0.913
2022-10-29,1,ICU,20,23,23,7,12,6,0.916,197,0.6,0.3,1.0
2022-10-30,1,ICU,20,23,23,11,10,2,0.917,214,0.5,0.1,1.0
2022-10-31,1,ICU,20,23,23,12,13,4,1.0,227,0.65,0.2,1.0
2022-11-01,1,ICU,20,23,23,5,11,9,1.021,181,0.55,0.45,1.0
2022-11-02,1,ICU,20,23,23,4,9,8,0.986,195,0.45,0.4,1.0
2022-11-03,1,ICU,20,23,23,9,12,6,0.992,276,0.6,0.3,1.0
2022-11-04,1,ICU,20,23,23,6,12,9,0.995,133,0.6,0.45,1.0
2022-11-05,1,ICU,20,23,23,8,9,4,0.903,220,0.45,0.2,1.0
2022-11-06,1,ICU,20,23,23,5,6,4,0.931,122,0.3,0.2,1.0
2022-11-07,1,ICU,20,23,23,10,13,6,1.036,204,0.65,0.3,1.0
2022-11-08,1,ICU,20,23,23,15,17,5,0.973,206,0.85,0.25,1.0
2022-11-09,1,ICU,20,23,22,2,6,7,1.032,109,0.3,0.35,0.957
2022-11-10,1,ICU,20,23,23,8,12,6,1.031,178,0.6,0.3,1.0
2022-11-11,1,ICU,20,23,23,11,11,3,1.001,233,0.55,0.15,1.0
2022-11-12,1,ICU,20,23,23,9,11,5,0.929,189,0.55,0.25,1.0
2022-11-13,1,ICU,20,23,23,3,5,5,0.934,147,0.25,0.25,1.0
2022-11-14,1,ICU,20,23,23,8,10,5,0.975,215,0.5,0.25,1.0
2022-11-15,1,ICU,20,23,23,8,9,4,1.041,167,0.45,0.2,1.0
2022-11-16,1,ICU,20,23,23,3,2,2,1.034,133,0.1,0.1,1.0
2022-11-17,1,ICU,20,23,23,11,16,8,0.968,174,0.8,0.4,1.0
2022-11-18,1,ICU,20,23,23,8,9,4,1.021,180,0.45,0.2,1.0
2022-11-19,1,ICU,20,23,22,2,7,8,0.967,160,0.35,0.4,0.957
2022-11-20,1,ICU,20,23,23,4,6,4,0.924,158,0.3,0.2,1.0
2022-11-21,1,ICU,20,23,23,15,18,6,0.982,243,0.9,0.3,1.0
2022-11-22,1,ICU,20,23,23,19,20,4,0.984,240,1.0,0.2,1.0
2022-11-23,1,ICU,20,23,23,4,6,5,0.957,169,0.3,0.25,1.0
2022-11-24,1,ICU,20,23,23,10,12,5,0.961,225,0.6,0.25,1.0
2022-11-25,1,ICU,20,23,23,3,7,7,1.027,131,0.35,0.35,1.0
2022-11-26,1,ICU,20,23,23,7,10,6,0.891,201,0.5,0.3,1.0
2022-11-27,1,ICU,20,23,23,9,9,3,0.95,131,0.45,0.15,1.0
2022-11-28,1,ICU,20,23,22,2,7,8,1.019,102,0.35,0.4,0.957
2022-11-29,1,ICU,20,23,23,5,9,6,1.013,190,0.45,0.3,1.0
2022-11-30,1,ICU,20,23,23,13,15,5,1.034,237,0.75,0.25,1.0
2022-12-01,1,ICU,20,23,23,11,10,2,1.069,178,0.5,0.1,1.0
2022-12-02,1,ICU,20,23,23,11,12,4,0.976,154,0.6,0.2,1.0
